class_id,room_id,pref
1821,115,0.0
1821,118,0.0
1822,115,0.0
1822,118,0.0
1823,115,0.0
1823,118,0.0
1824,115,0.0
1824,118,0.0
1825,115,0.0
1825,118,0.0
1826,115,0.0
1826,118,0.0
1827,115,0.0
1827,118,0.0
1828,115,0.0
1828,118,0.0
1829,115,0.0
1829,118,0.0
1830,115,0.0
1830,118,0.0
1831,115,0.0
1831,118,0.0
1832,115,0.0
1832,118,0.0
1833,115,0.0
1833,118,0.0
1834,115,0.0
1834,118,0.0
1835,115,0.0
1835,118,0.0
1836,115,0.0
1836,118,0.0
1837,115,0.0
1837,118,0.0
1838,115,0.0
1838,118,0.0
1839,115,0.0
1839,118,0.0
1840,115,0.0
1840,118,0.0
1841,122,0.0
1841,123,0.0
1841,124,0.0
1841,125,0.0
1842,122,0.0
1842,123,0.0
1842,124,0.0
1842,125,0.0
1843,132,0.0
1844,132,0.0
1845,132,0.0
1846,132,0.0
1847,132,0.0
1848,132,0.0
1849,132,0.0
1850,132,0.0
1851,122,0.0
1852,122,0.0
1852,123,0.0
1852,124,0.0
1852,125,0.0
1853,122,0.0
1853,123,0.0
1853,124,0.0
1853,125,0.0
1854,122,0.0
1854,123,0.0
1854,124,0.0
1854,125,0.0
214,24,0.0
214,1,0.0
214,25,0.0
214,27,4.0
214,2,0.0
214,3,4.0
214,4,4.0
214,5,4.0
214,6,4.0
214,28,0.0
214,30,0.0
214,7,0.0
214,8,0.0
214,31,0.0
214,9,0.0
214,32,0.0
214,10,0.0
214,33,0.0
214,11,0.0
214,12,4.0
214,34,8.0
214,35,4.0
214,13,0.0
214,14,4.0
214,15,4.0
214,36,4.0
214,16,4.0
214,17,0.0
214,18,4.0
214,38,0.0
214,19,0.0
214,40,0.0
214,41,0.0
214,20,0.0
214,21,0.0
214,22,0.0
214,43,0.0
1855,122,0.0
1855,123,0.0
1855,124,0.0
1855,125,0.0
1856,122,0.0
1856,123,0.0
1856,124,0.0
1856,125,0.0
1857,122,0.0
1857,123,0.0
1857,124,0.0
1857,125,0.0
215,23,0.0
215,24,0.0
215,1,0.0
215,25,0.0
215,50,4.0
215,26,0.0
215,27,4.0
215,44,4.0
215,2,0.0
215,3,4.0
215,4,4.0
215,5,4.0
215,45,4.0
215,6,4.0
215,28,0.0
215,29,0.0
215,30,0.0
215,46,4.0
215,7,0.0
215,8,0.0
215,52,0.0
215,31,0.0
215,9,0.0
215,47,0.0
215,48,0.0
215,32,0.0
215,10,0.0
215,33,0.0
215,11,0.0
215,53,4.0
215,54,4.0
215,49,4.0
215,12,4.0
215,34,4.0
215,35,4.0
215,13,0.0
215,14,4.0
215,15,4.0
215,36,4.0
215,16,4.0
215,17,0.0
215,37,4.0
215,18,4.0
215,38,0.0
215,19,0.0
215,39,0.0
215,40,0.0
215,41,0.0
215,20,0.0
215,42,0.0
215,21,0.0
215,22,0.0
215,43,0.0
1858,128,0.0
1858,115,0.0
1858,116,0.0
1858,117,0.0
1858,118,0.0
1858,131,0.0
1858,130,0.0
1858,119,0.0
1858,132,0.0
1858,120,0.0
1858,126,0.0
1858,127,0.0
1858,121,0.0
1858,122,0.0
1858,123,0.0
1858,124,0.0
1858,125,0.0
1859,133,0.0
1860,122,0.0
1860,124,0.0
1860,125,0.0
1861,121,0.0
1862,128,0.0
1863,128,0.0
1864,121,0.0
1865,121,0.0
1866,121,0.0
2309,189,0.0
2309,190,0.0
2309,191,0.0
2309,192,0.0
2309,193,0.0
2309,194,0.0
2309,195,0.0
2309,196,0.0
2309,197,0.0
2309,198,0.0
2309,199,0.0
2309,200,0.0
2309,201,0.0
2309,202,0.0
2309,203,0.0
2309,204,0.0
2309,94,0.0
2309,205,0.0
2309,206,0.0
2309,95,0.0
2309,96,-1.0
2309,207,0.0
2309,208,0.0
2309,209,0.0
2309,210,0.0
2309,211,0.0
2309,212,0.0
2309,213,-4.0
2309,214,0.0
2309,215,0.0
1867,131,0.0
1868,121,0.0
1869,128,0.0
1870,121,0.0
1871,121,0.0
1872,115,0.0
1872,116,0.0
1872,117,0.0
1872,118,0.0
1872,119,0.0
1872,120,0.0
1872,121,0.0
1872,122,0.0
1872,123,0.0
1872,124,0.0
1872,125,0.0
1873,122,0.0
1874,135,0.0
216,1,0.0
216,2,0.0
216,3,0.0
216,4,0.0
216,5,0.0
216,6,0.0
216,7,0.0
216,8,4.0
216,9,4.0
216,10,4.0
216,11,0.0
216,12,0.0
216,13,0.0
216,14,0.0
216,15,0.0
216,16,0.0
216,17,0.0
216,18,0.0
216,19,4.0
216,20,0.0
216,21,0.0
216,22,0.0
217,2,0.0
217,3,0.0
217,6,0.0
217,8,4.0
217,12,0.0
217,18,0.0
217,19,4.0
217,22,0.0
218,1,0.0
218,27,0.0
218,2,0.0
218,3,0.0
218,4,0.0
218,5,0.0
218,6,0.0
218,7,0.0
218,8,4.0
218,9,4.0
218,10,4.0
218,11,0.0
218,12,0.0
218,13,0.0
218,14,0.0
218,15,0.0
218,36,1.0
218,16,0.0
218,17,0.0
218,18,0.0
218,19,4.0
218,20,0.0
218,21,0.0
218,22,0.0
219,1,0.0
219,27,0.0
219,2,0.0
219,3,0.0
219,4,0.0
219,5,0.0
219,6,0.0
219,7,0.0
219,8,4.0
219,9,4.0
219,10,4.0
219,11,0.0
219,12,0.0
219,13,0.0
219,14,0.0
219,15,0.0
219,36,1.0
219,16,0.0
219,17,0.0
219,18,0.0
219,19,4.0
219,20,0.0
219,21,0.0
219,22,0.0
220,1,0.0
220,27,0.0
220,2,0.0
220,3,0.0
220,4,0.0
220,5,0.0
220,6,0.0
220,7,0.0
220,11,0.0
220,12,0.0
220,13,0.0
220,14,0.0
220,15,0.0
220,36,0.0
220,16,0.0
220,17,0.0
220,18,0.0
220,20,0.0
220,21,0.0
220,22,0.0
221,24,4.0
221,1,0.0
221,25,0.0
221,27,0.0
221,2,0.0
221,3,0.0
221,4,0.0
221,5,0.0
221,6,0.0
221,28,0.0
221,30,4.0
221,7,0.0
221,8,4.0
221,31,4.0
221,9,4.0
221,32,0.0
221,10,4.0
221,33,4.0
221,11,0.0
221,12,0.0
221,34,4.0
221,35,0.0
221,13,0.0
221,14,0.0
221,15,0.0
221,36,0.0
221,16,0.0
221,17,0.0
221,18,0.0
221,38,0.0
221,19,4.0
221,40,0.0
221,41,0.0
221,20,0.0
221,21,0.0
221,22,0.0
221,43,0.0
222,2,0.0
222,3,0.0
222,8,4.0
222,14,-4.0
222,15,0.0
222,22,0.0
223,2,0.0
223,3,0.0
223,8,4.0
223,14,-4.0
223,15,0.0
223,22,0.0
224,2,0.0
224,3,0.0
224,8,4.0
224,14,-4.0
224,15,0.0
224,22,0.0
225,2,0.0
225,3,0.0
225,8,4.0
225,14,-4.0
225,15,0.0
225,22,0.0
2310,189,0.0
2310,190,0.0
2310,191,0.0
2310,192,0.0
2310,193,0.0
2310,194,0.0
2310,195,0.0
2310,196,0.0
2310,197,0.0
2310,198,0.0
2310,199,0.0
2310,200,0.0
2310,201,0.0
2310,202,0.0
2310,203,0.0
2310,204,0.0
2310,94,-4.0
2310,205,-4.0
2310,206,-4.0
2310,95,-4.0
2310,96,-5.0
2310,207,0.0
2310,208,0.0
2310,209,0.0
2310,210,0.0
2310,211,0.0
2310,212,0.0
2310,213,0.0
2310,214,0.0
2310,215,0.0
2311,189,0.0
2311,190,0.0
2311,191,0.0
2311,192,0.0
2311,193,0.0
2311,194,0.0
2311,195,0.0
2311,196,0.0
2311,197,0.0
2311,198,0.0
2311,199,0.0
2311,200,0.0
2311,201,0.0
2311,202,0.0
2311,203,0.0
2311,204,0.0
2311,94,-4.0
2311,205,-4.0
2311,206,-4.0
2311,95,-4.0
2311,96,-5.0
2311,207,0.0
2311,208,0.0
2311,209,0.0
2311,210,0.0
2311,211,0.0
2311,212,0.0
2311,213,0.0
2311,214,0.0
2311,215,0.0
2312,189,0.0
2312,190,0.0
2312,191,0.0
2312,192,0.0
2312,193,0.0
2312,194,0.0
2312,195,0.0
2312,196,0.0
2312,197,0.0
2312,198,0.0
2312,199,0.0
2312,200,0.0
2312,201,0.0
2312,202,0.0
2312,203,0.0
2312,204,0.0
2312,94,-4.0
2312,205,-4.0
2312,206,-4.0
2312,95,-4.0
2312,96,-5.0
2312,207,0.0
2312,208,0.0
2312,209,0.0
2312,210,0.0
2312,211,0.0
2312,212,0.0
2312,213,0.0
2312,214,0.0
2312,215,0.0
2313,189,0.0
2313,190,0.0
2313,191,0.0
2313,192,0.0
2313,193,0.0
2313,194,0.0
2313,195,0.0
2313,196,0.0
2313,197,0.0
2313,198,0.0
2313,199,0.0
2313,200,0.0
2313,201,0.0
2313,202,0.0
2313,203,0.0
2313,204,0.0
2313,94,-4.0
2313,205,-4.0
2313,206,-4.0
2313,95,-4.0
2313,96,-5.0
2313,207,0.0
2313,208,0.0
2313,209,0.0
2313,210,0.0
2313,211,0.0
2313,212,0.0
2313,213,0.0
2313,214,0.0
2313,215,0.0
2314,189,0.0
2314,190,0.0
2314,191,0.0
2314,192,0.0
2314,193,0.0
2314,194,0.0
2314,195,0.0
2314,196,0.0
2314,197,0.0
2314,198,0.0
2314,199,0.0
2314,200,0.0
2314,201,0.0
2314,202,0.0
2314,203,0.0
2314,204,0.0
2314,94,-4.0
2314,205,-4.0
2314,206,-4.0
2314,95,-4.0
2314,96,-5.0
2314,207,0.0
2314,208,0.0
2314,209,0.0
2314,210,0.0
2314,211,0.0
2314,212,0.0
2314,213,0.0
2314,214,0.0
2314,215,0.0
2315,189,0.0
2315,190,0.0
2315,191,0.0
2315,192,0.0
2315,193,0.0
2315,194,0.0
2315,195,0.0
2315,196,0.0
2315,197,0.0
2315,198,0.0
2315,199,0.0
2315,200,0.0
2315,201,0.0
2315,202,0.0
2315,203,0.0
2315,204,0.0
2315,94,-4.0
2315,205,-4.0
2315,206,-4.0
2315,95,-4.0
2315,96,-5.0
2315,207,0.0
2315,208,0.0
2315,209,0.0
2315,210,0.0
2315,211,0.0
2315,212,0.0
2315,213,0.0
2315,214,0.0
2315,215,0.0
2316,189,0.0
2316,190,0.0
2316,191,0.0
2316,192,0.0
2316,193,0.0
2316,194,0.0
2316,195,0.0
2316,196,0.0
2316,197,0.0
2316,198,0.0
2316,199,0.0
2316,200,0.0
2316,201,0.0
2316,202,0.0
2316,203,0.0
2316,204,0.0
2316,94,-4.0
2316,205,-4.0
2316,206,-4.0
2316,95,-4.0
2316,96,-5.0
2316,207,0.0
2316,208,0.0
2316,209,0.0
2316,210,0.0
2316,211,0.0
2316,212,0.0
2316,213,0.0
2316,214,0.0
2316,215,0.0
2317,189,0.0
2317,190,0.0
2317,191,0.0
2317,192,0.0
2317,193,0.0
2317,194,0.0
2317,195,0.0
2317,196,0.0
2317,197,0.0
2317,198,0.0
2317,199,0.0
2317,200,0.0
2317,201,0.0
2317,202,0.0
2317,203,0.0
2317,204,0.0
2317,94,-4.0
2317,205,-4.0
2317,206,-4.0
2317,95,-4.0
2317,96,-5.0
2317,207,0.0
2317,208,0.0
2317,209,0.0
2317,210,0.0
2317,211,0.0
2317,212,0.0
2317,213,0.0
2317,214,0.0
2317,215,0.0
2318,189,0.0
2318,190,0.0
2318,191,0.0
2318,192,0.0
2318,193,0.0
2318,194,0.0
2318,195,0.0
2318,196,0.0
2318,197,0.0
2318,198,0.0
2318,199,0.0
2318,200,0.0
2318,201,0.0
2318,202,0.0
2318,203,0.0
2318,204,0.0
2318,94,-4.0
2318,205,-4.0
2318,206,-4.0
2318,95,-4.0
2318,96,-5.0
2318,207,0.0
2318,208,0.0
2318,209,0.0
2318,210,0.0
2318,211,0.0
2318,212,0.0
2318,213,0.0
2318,214,0.0
2318,215,0.0
2319,189,0.0
2319,190,0.0
2319,191,0.0
2319,192,0.0
2319,193,0.0
2319,194,0.0
2319,195,0.0
2319,196,0.0
2319,197,0.0
2319,198,0.0
2319,199,0.0
2319,200,0.0
2319,201,0.0
2319,202,0.0
2319,203,0.0
2319,204,0.0
2319,94,-4.0
2319,205,-4.0
2319,206,-4.0
2319,95,-4.0
2319,96,-5.0
2319,207,0.0
2319,208,0.0
2319,209,0.0
2319,210,0.0
2319,211,0.0
2319,212,0.0
2319,213,0.0
2319,214,0.0
2319,215,0.0
2320,189,0.0
2320,190,0.0
2320,191,0.0
2320,192,0.0
2320,193,0.0
2320,194,0.0
2320,195,0.0
2320,196,0.0
2320,197,0.0
2320,198,0.0
2320,199,0.0
2320,200,0.0
2320,201,0.0
2320,202,0.0
2320,203,0.0
2320,204,0.0
2320,94,-4.0
2320,205,-4.0
2320,206,-4.0
2320,95,-4.0
2320,96,-5.0
2320,207,0.0
2320,208,0.0
2320,209,0.0
2320,210,0.0
2320,211,0.0
2320,212,0.0
2320,213,0.0
2320,214,0.0
2320,215,0.0
2321,189,0.0
2321,190,0.0
2321,191,0.0
2321,192,0.0
2321,193,0.0
2321,194,0.0
2321,195,0.0
2321,196,0.0
2321,197,0.0
2321,198,0.0
2321,199,0.0
2321,200,0.0
2321,201,0.0
2321,202,0.0
2321,203,0.0
2321,204,0.0
2321,94,-4.0
2321,205,-4.0
2321,206,-4.0
2321,95,-4.0
2321,96,-5.0
2321,207,0.0
2321,208,0.0
2321,209,0.0
2321,210,0.0
2321,211,0.0
2321,212,0.0
2321,213,0.0
2321,214,0.0
2321,215,0.0
2322,189,0.0
2322,190,0.0
2322,191,0.0
2322,192,0.0
2322,193,0.0
2322,194,0.0
2322,195,0.0
2322,196,0.0
2322,197,0.0
2322,198,0.0
2322,199,0.0
2322,200,0.0
2322,201,0.0
2322,202,0.0
2322,203,0.0
2322,204,0.0
2322,94,-4.0
2322,205,-4.0
2322,206,-4.0
2322,95,-4.0
2322,96,-5.0
2322,207,0.0
2322,208,0.0
2322,209,0.0
2322,210,0.0
2322,211,0.0
2322,212,0.0
2322,213,0.0
2322,214,0.0
2322,215,0.0
2323,189,0.0
2323,190,0.0
2323,191,0.0
2323,192,0.0
2323,193,0.0
2323,194,0.0
2323,195,0.0
2323,196,0.0
2323,197,0.0
2323,198,0.0
2323,199,0.0
2323,200,0.0
2323,201,0.0
2323,202,0.0
2323,203,0.0
2323,204,0.0
2323,94,-4.0
2323,205,-4.0
2323,206,-4.0
2323,95,-4.0
2323,96,-5.0
2323,207,0.0
2323,208,0.0
2323,209,0.0
2323,210,0.0
2323,211,0.0
2323,212,0.0
2323,213,0.0
2323,214,0.0
2323,215,0.0
2324,189,0.0
2324,190,0.0
2324,191,0.0
2324,192,0.0
2324,193,0.0
2324,194,0.0
2324,195,0.0
2324,196,0.0
2324,197,0.0
2324,198,0.0
2324,199,0.0
2324,200,0.0
2324,201,0.0
2324,202,0.0
2324,203,0.0
2324,204,0.0
2324,94,-4.0
2324,205,-4.0
2324,206,-4.0
2324,95,-4.0
2324,96,-5.0
2324,207,0.0
2324,208,0.0
2324,209,0.0
2324,210,0.0
2324,211,0.0
2324,212,0.0
2324,213,0.0
2324,214,0.0
2324,215,0.0
2325,189,0.0
2325,190,0.0
2325,191,0.0
2325,192,0.0
2325,193,0.0
2325,194,0.0
2325,195,0.0
2325,196,0.0
2325,197,0.0
2325,198,0.0
2325,199,0.0
2325,200,0.0
2325,201,0.0
2325,202,0.0
2325,203,0.0
2325,204,0.0
2325,94,-4.0
2325,205,-4.0
2325,206,-4.0
2325,95,-4.0
2325,96,-5.0
2325,207,0.0
2325,208,0.0
2325,209,0.0
2325,210,0.0
2325,211,0.0
2325,212,0.0
2325,213,0.0
2325,214,0.0
2325,215,0.0
2326,189,0.0
2326,190,0.0
2326,191,0.0
2326,192,0.0
2326,193,0.0
2326,194,0.0
2326,195,0.0
2326,196,0.0
2326,197,0.0
2326,198,0.0
2326,199,0.0
2326,200,0.0
2326,201,0.0
2326,202,0.0
2326,203,0.0
2326,204,0.0
2326,94,-4.0
2326,205,-4.0
2326,206,-4.0
2326,95,-4.0
2326,96,-5.0
2326,207,0.0
2326,208,0.0
2326,209,0.0
2326,210,0.0
2326,211,0.0
2326,212,0.0
2326,213,0.0
2326,214,0.0
2326,215,0.0
2327,189,0.0
2327,190,0.0
2327,191,0.0
2327,192,0.0
2327,193,0.0
2327,194,0.0
2327,195,0.0
2327,196,0.0
2327,197,0.0
2327,198,0.0
2327,199,0.0
2327,200,0.0
2327,201,0.0
2327,202,0.0
2327,203,0.0
2327,204,0.0
2327,94,-4.0
2327,205,-4.0
2327,206,-4.0
2327,95,-4.0
2327,96,-5.0
2327,207,0.0
2327,208,0.0
2327,209,0.0
2327,210,0.0
2327,211,0.0
2327,212,0.0
2327,213,0.0
2327,214,0.0
2327,215,0.0
2328,189,0.0
2328,190,0.0
2328,191,0.0
2328,192,0.0
2328,193,0.0
2328,194,0.0
2328,195,0.0
2328,196,0.0
2328,197,0.0
2328,198,0.0
2328,199,0.0
2328,200,0.0
2328,201,0.0
2328,202,0.0
2328,203,0.0
2328,204,0.0
2328,94,-4.0
2328,205,-4.0
2328,206,-4.0
2328,95,-4.0
2328,96,-5.0
2328,207,0.0
2328,208,0.0
2328,209,0.0
2328,210,0.0
2328,211,0.0
2328,212,0.0
2328,213,0.0
2328,214,0.0
2328,215,0.0
2329,189,0.0
2329,190,0.0
2329,191,0.0
2329,192,0.0
2329,193,0.0
2329,194,0.0
2329,195,0.0
2329,196,0.0
2329,197,0.0
2329,198,0.0
2329,199,0.0
2329,200,0.0
2329,201,0.0
2329,202,0.0
2329,203,0.0
2329,204,0.0
2329,94,-4.0
2329,205,-4.0
2329,206,-4.0
2329,95,-4.0
2329,96,-5.0
2329,207,0.0
2329,208,0.0
2329,209,0.0
2329,210,0.0
2329,211,0.0
2329,212,0.0
2329,213,0.0
2329,214,0.0
2329,215,0.0
2330,189,0.0
2330,190,0.0
2330,191,0.0
2330,192,0.0
2330,193,0.0
2330,194,0.0
2330,195,0.0
2330,196,0.0
2330,197,0.0
2330,198,0.0
2330,199,0.0
2330,200,0.0
2330,201,0.0
2330,202,0.0
2330,203,0.0
2330,204,0.0
2330,94,-4.0
2330,205,-4.0
2330,206,-4.0
2330,95,-4.0
2330,96,-5.0
2330,207,0.0
2330,208,0.0
2330,209,0.0
2330,210,0.0
2330,211,0.0
2330,212,0.0
2330,213,0.0
2330,214,0.0
2330,215,0.0
2331,189,0.0
2331,190,0.0
2331,191,0.0
2331,192,0.0
2331,193,0.0
2331,194,0.0
2331,195,0.0
2331,196,0.0
2331,197,0.0
2331,198,0.0
2331,199,0.0
2331,200,0.0
2331,201,0.0
2331,202,0.0
2331,203,0.0
2331,204,0.0
2331,94,-4.0
2331,205,-4.0
2331,206,-4.0
2331,95,-4.0
2331,96,-5.0
2331,207,0.0
2331,208,0.0
2331,209,0.0
2331,210,0.0
2331,211,0.0
2331,212,0.0
2331,213,0.0
2331,214,0.0
2331,215,0.0
2332,189,0.0
2332,190,0.0
2332,191,0.0
2332,192,0.0
2332,193,0.0
2332,194,0.0
2332,195,0.0
2332,196,0.0
2332,197,0.0
2332,198,0.0
2332,199,0.0
2332,200,0.0
2332,201,0.0
2332,202,0.0
2332,203,0.0
2332,204,0.0
2332,94,-4.0
2332,205,-4.0
2332,206,-4.0
2332,95,-4.0
2332,96,-5.0
2332,207,0.0
2332,208,0.0
2332,209,0.0
2332,210,0.0
2332,211,0.0
2332,212,0.0
2332,213,0.0
2332,214,0.0
2332,215,0.0
2333,189,0.0
2333,190,0.0
2333,191,0.0
2333,192,0.0
2333,193,0.0
2333,194,0.0
2333,195,0.0
2333,196,0.0
2333,197,0.0
2333,198,0.0
2333,199,0.0
2333,200,0.0
2333,201,0.0
2333,202,0.0
2333,203,0.0
2333,204,0.0
2333,94,-4.0
2333,205,-4.0
2333,206,-4.0
2333,95,-4.0
2333,96,-5.0
2333,207,0.0
2333,208,0.0
2333,209,0.0
2333,210,0.0
2333,211,0.0
2333,212,0.0
2333,213,0.0
2333,214,0.0
2333,215,0.0
226,2,0.0
226,3,0.0
226,8,4.0
226,22,0.0
227,2,0.0
227,3,0.0
227,8,4.0
227,22,0.0
228,1,0.0
228,27,0.0
228,2,0.0
228,3,0.0
228,4,0.0
228,5,0.0
228,6,0.0
228,7,0.0
228,8,4.0
228,9,4.0
228,10,4.0
228,11,0.0
228,12,0.0
228,13,0.0
228,14,0.0
228,15,0.0
228,36,1.0
228,16,0.0
228,17,0.0
228,18,0.0
228,19,4.0
228,20,0.0
228,21,0.0
228,22,0.0
229,23,4.0
229,24,4.0
229,1,0.0
229,25,0.0
229,26,0.0
229,27,0.0
229,44,0.0
229,2,0.0
229,3,0.0
229,4,0.0
229,5,0.0
229,45,0.0
229,6,0.0
229,28,0.0
229,29,0.0
229,30,4.0
229,46,0.0
229,7,0.0
229,8,4.0
229,31,4.0
229,9,4.0
229,47,4.0
229,48,0.0
229,32,0.0
229,10,4.0
229,33,4.0
229,11,0.0
229,49,0.0
229,12,0.0
229,34,0.0
229,35,0.0
229,13,0.0
229,14,0.0
229,15,0.0
229,36,0.0
229,16,0.0
229,17,0.0
229,37,0.0
229,18,0.0
229,38,0.0
229,19,4.0
229,39,4.0
229,40,0.0
229,41,0.0
229,20,0.0
229,42,0.0
229,21,0.0
229,22,0.0
229,43,0.0
230,1,0.0
230,25,0.0
230,27,0.0
230,2,0.0
230,3,0.0
230,4,0.0
230,5,0.0
230,6,0.0
230,28,0.0
230,7,0.0
230,32,0.0
230,11,0.0
230,12,0.0
230,34,4.0
230,35,0.0
230,13,0.0
230,14,0.0
230,15,0.0
230,36,0.0
230,16,0.0
230,17,0.0
230,18,0.0
230,38,0.0
230,40,0.0
230,41,0.0
230,20,0.0
230,21,0.0
230,22,0.0
230,43,0.0
2334,189,0.0
2334,190,0.0
2334,191,0.0
2334,192,0.0
2334,193,0.0
2334,194,0.0
2334,195,0.0
2334,196,0.0
2334,197,0.0
2334,198,0.0
2334,199,0.0
2334,200,0.0
2334,201,0.0
2334,202,0.0
2334,203,0.0
2334,204,0.0
2334,94,-4.0
2334,205,-4.0
2334,206,-4.0
2334,95,-4.0
2334,96,-5.0
2334,207,0.0
2334,208,0.0
2334,209,0.0
2334,210,0.0
2334,211,0.0
2334,212,0.0
2334,213,0.0
2334,214,0.0
2334,215,0.0
2335,189,0.0
2335,190,0.0
2335,191,0.0
2335,192,0.0
2335,193,0.0
2335,194,0.0
2335,195,0.0
2335,196,0.0
2335,197,0.0
2335,198,0.0
2335,199,0.0
2335,200,0.0
2335,201,0.0
2335,202,0.0
2335,203,0.0
2335,204,0.0
2335,94,-4.0
2335,205,-4.0
2335,206,-4.0
2335,95,-4.0
2335,96,-5.0
2335,207,0.0
2335,208,0.0
2335,209,0.0
2335,210,0.0
2335,211,0.0
2335,212,0.0
2335,213,0.0
2335,214,0.0
2335,215,0.0
2336,189,0.0
2336,190,0.0
2336,191,0.0
2336,192,0.0
2336,193,0.0
2336,194,0.0
2336,195,0.0
2336,196,0.0
2336,197,0.0
2336,198,0.0
2336,199,0.0
2336,200,0.0
2336,201,0.0
2336,202,0.0
2336,203,0.0
2336,204,0.0
2336,94,-4.0
2336,205,-4.0
2336,206,-4.0
2336,95,-4.0
2336,96,-5.0
2336,207,0.0
2336,208,0.0
2336,209,0.0
2336,210,0.0
2336,211,0.0
2336,212,0.0
2336,213,0.0
2336,214,0.0
2336,215,0.0
2337,189,0.0
2337,190,0.0
2337,191,0.0
2337,192,0.0
2337,193,0.0
2337,194,0.0
2337,195,0.0
2337,196,0.0
2337,197,0.0
2337,198,0.0
2337,199,0.0
2337,200,0.0
2337,201,0.0
2337,202,0.0
2337,203,0.0
2337,204,0.0
2337,94,-4.0
2337,205,-4.0
2337,206,-4.0
2337,95,-4.0
2337,96,-5.0
2337,207,0.0
2337,208,0.0
2337,209,0.0
2337,210,0.0
2337,211,0.0
2337,212,0.0
2337,213,0.0
2337,214,0.0
2337,215,0.0
231,24,4.0
231,1,0.0
231,25,0.0
231,27,0.0
231,2,0.0
231,3,0.0
231,4,0.0
231,5,0.0
231,6,0.0
231,28,0.0
231,30,4.0
231,7,0.0
231,8,4.0
231,31,4.0
231,9,4.0
231,32,0.0
231,10,4.0
231,33,4.0
231,11,0.0
231,12,0.0
231,34,4.0
231,35,0.0
231,13,0.0
231,14,0.0
231,15,0.0
231,36,0.0
231,16,0.0
231,17,0.0
231,18,0.0
231,38,0.0
231,19,4.0
231,40,0.0
231,41,0.0
231,20,0.0
231,21,0.0
231,22,0.0
231,43,0.0
232,23,4.0
232,24,4.0
232,1,0.0
232,25,0.0
232,26,0.0
232,27,0.0
232,44,0.0
232,2,0.0
232,3,0.0
232,4,0.0
232,5,0.0
232,45,-4.0
232,6,0.0
232,28,0.0
232,29,0.0
232,30,4.0
232,46,0.0
232,7,0.0
232,8,4.0
232,31,4.0
232,9,4.0
232,47,4.0
232,48,0.0
232,32,0.0
232,10,4.0
232,33,4.0
232,11,0.0
232,53,1.0
232,54,1.0
232,49,0.0
232,12,0.0
232,34,0.0
232,35,0.0
232,13,0.0
232,14,0.0
232,15,0.0
232,36,0.0
232,16,0.0
232,17,0.0
232,37,0.0
232,18,0.0
232,38,0.0
232,19,4.0
232,39,4.0
232,40,0.0
232,41,0.0
232,20,0.0
232,42,0.0
232,21,0.0
232,22,0.0
232,43,0.0
233,23,4.0
233,24,4.0
233,1,0.0
233,25,0.0
233,26,0.0
233,27,0.0
233,44,0.0
233,2,0.0
233,3,0.0
233,4,0.0
233,5,0.0
233,45,-4.0
233,6,0.0
233,28,0.0
233,29,0.0
233,30,4.0
233,46,0.0
233,7,0.0
233,8,4.0
233,31,4.0
233,9,4.0
233,47,4.0
233,48,0.0
233,32,0.0
233,10,4.0
233,33,4.0
233,11,0.0
233,53,1.0
233,54,1.0
233,49,0.0
233,12,0.0
233,34,0.0
233,35,0.0
233,13,0.0
233,14,0.0
233,15,0.0
233,36,0.0
233,16,0.0
233,17,0.0
233,37,0.0
233,18,0.0
233,38,0.0
233,19,4.0
233,39,4.0
233,40,0.0
233,41,0.0
233,20,0.0
233,42,0.0
233,21,0.0
233,22,0.0
233,43,0.0
234,2,0.0
234,3,0.0
234,6,-4.0
234,8,0.0
234,10,8.0
234,13,0.0
234,14,0.0
234,15,0.0
234,18,4.0
234,19,0.0
234,22,0.0
235,2,0.0
235,3,0.0
235,4,0.0
235,5,4.0
235,6,-4.0
235,8,0.0
235,9,0.0
235,10,4.0
235,11,0.0
235,12,0.0
235,13,0.0
235,14,0.0
235,15,0.0
235,18,0.0
235,19,0.0
235,21,0.0
235,22,0.0
236,1,0.0
236,27,0.0
236,2,0.0
236,3,0.0
236,4,0.0
236,5,0.0
236,6,-4.0
236,7,0.0
236,8,0.0
236,9,0.0
236,10,4.0
236,11,0.0
236,12,0.0
236,13,0.0
236,14,0.0
236,15,0.0
236,36,1.0
236,16,0.0
236,17,0.0
236,18,0.0
236,19,0.0
236,20,0.0
236,21,0.0
236,22,0.0
237,1,0.0
237,27,0.0
237,2,0.0
237,3,0.0
237,4,0.0
237,5,0.0
237,6,-4.0
237,7,0.0
237,8,0.0
237,9,0.0
237,10,4.0
237,11,0.0
237,12,0.0
237,35,4.0
237,13,0.0
237,14,0.0
237,15,0.0
237,36,0.0
237,16,0.0
237,17,0.0
237,18,0.0
237,38,4.0
237,19,0.0
237,20,0.0
237,21,0.0
237,22,0.0
238,2,0.0
238,3,0.0
238,4,0.0
238,5,4.0
238,6,-4.0
238,8,0.0
238,9,0.0
238,10,4.0
238,11,0.0
238,12,0.0
238,13,0.0
238,14,0.0
238,15,0.0
238,18,0.0
238,19,0.0
238,21,0.0
238,22,0.0
239,1,0.0
239,2,0.0
239,3,0.0
239,4,0.0
239,5,0.0
239,6,-4.0
239,7,0.0
239,8,0.0
239,9,0.0
239,10,4.0
239,11,0.0
239,12,0.0
239,13,0.0
239,14,0.0
239,15,0.0
