student_id,class_id
4412,6
4413,526
4413,530
4413,532
4413,533
4413,534
4413,537
4414,1245
4414,1246
4414,1255
4414,1720
4414,729
4415,286
4415,287
4415,376
4415,633
4415,634
4415,653
4415,747
4415,749
4416,143
4416,144
4416,145
4416,146
4416,149
4416,150
4416,873
4416,874
4416,876
4417,1179
4417,336
4417,337
4417,421
4417,625
4417,668
4417,725
4418,1191
4418,1192
4418,1368
4418,2452
4418,650
4418,767
4419,1167
4419,2276
4419,577
4419,623
4419,772
4419,91
4419,92
4420,122
4420,428
4420,630
4420,745
4420,765
4421,122
4421,428
4421,630
4421,745
4421,766
4422,17
4422,462
4422,66
4422,842
4423,2201
4423,416
4423,799
4424,1042
4424,616
4424,779
4425,110
4425,111
4425,266
4425,267
4425,499
4425,841
4426,18
4426,246
4426,459
4426,790
4427,1150
4427,197
4427,218
4427,219
4427,220
4428,1636
4428,200
4428,203
4428,370
4428,766
4429,397
4429,491
4429,494
4430,392
4431,1641
4431,195
4431,2304
4431,370
4431,644
4432,322
4432,441
4432,442
4433,1148
4433,1531
4433,188
4433,376
4433,650
4434,310
4434,379
4434,652
4434,837
4435,336
4435,341
4435,344
4435,628
4435,773
4436,1055
4436,258
4436,409
4436,618
4437,1084
4437,1086
4437,2358
4437,404
4437,405
4437,406
4437,407
4437,753
4438,1018
4438,250
4438,408
4438,612
4439,1109
4439,249
4439,37
4439,40
4439,51
4439,89
4439,93
4440,216
4440,218
4440,219
4440,870
4440,962
4441,117
4441,1711
4441,385
4441,60
4441,901
4442,418
4442,649
4442,800
4442,929
4443,1114
4443,23
4443,249
4443,731
4443,91
4443,93
4444,1014
4444,253
4444,401
4444,409
4444,415
4444,612
4445,870
4445,948
4446,1070
4446,251
4446,403
4446,408
4446,621
4447,110
4447,116
4447,482
4447,797
4447,972
4448,1591
4448,1600
4448,1617
4448,364
4448,365
4448,366
4448,367
4448,609
4448,870
4448,992
4449,1008
4449,611
4449,731
4449,801
4450,439
4450,649
4450,799
4450,945
4451,1004
4451,2357
4451,400
4451,407
4451,611
4451,752
4452,1427
4452,183
4452,403
4452,606
4452,977
4453,1096
4453,68
4453,69
4453,70
4453,870
4454,1874
4454,1877
4454,1896
4454,1974
4454,2264
4454,304
4454,305
4455,1132
4455,22
4455,253
4455,731
4455,91
4455,94
4456,1516
4456,188
4456,416
4456,607
4456,648
4456,837
4456,982
4457,104
4457,1117
4457,251
4457,418
4458,1594
4458,1598
4458,1620
4458,364
4458,365
4458,366
4458,367
4458,870
4458,929
4459,68
4459,69
4459,70
4459,801
4459,870
4460,1066
4460,258
4460,408
4460,621
4461,1008
4461,1523
4461,188
4461,611
4461,648
4462,1534
4462,188
4462,428
4462,648
4462,799
4462,952
4463,458
4464,379
4464,653
4465,540
4466,710
4467,44
4467,581
4467,678
4468,1085
4468,1087
4468,404
4468,405
4468,406
4468,411
4468,752
4469,398
4469,807
4469,811
4470,1769
4470,1874
4470,1878
4470,209
4470,210
4470,922
4471,1046
4471,222
4471,224
4471,2321
4471,2364
4471,254
4471,412
4471,617
4472,1168
4472,1203
4472,234
4472,235
4472,270
4472,623
4473,1203
4473,161
4473,376
4473,572
4473,677
4473,679
4474,63
4474,810
4474,811
4474,812
4475,439
4476,1054
4476,223
4476,225
4476,2322
4476,250
4476,408
4476,618
4477,1147
4477,1734
4477,418
4477,66
4478,1102
4478,216
4478,218
4478,220
4479,1043
4479,223
4479,225
4479,2325
4479,2363
4479,252
4479,412
4479,616
4480,15
4480,2009
4480,2014
4480,2056
4480,468
4481,203
4481,376
4482,2101
4482,488
4482,728
4482,797
4483,117
4483,905
4484,307
4484,312
4484,314
4484,507
4484,657
4485,1231
4485,387
4485,389
4486,1144
4486,378
4486,63
4486,653
4486,674
4486,729
4487,458
4487,575
4487,593
4487,596
4488,147
4488,148
4488,299
4488,300
4488,301
4488,302
4488,874
4488,875
4489,342
4489,347
4489,351
4489,464
4490,1342
4490,285
4490,656
4490,708
4491,2081
4491,2091
4491,439
4491,62
4491,847
4492,656
4493,125
4493,256
4493,265
4493,674
4494,779
4494,944
4495,1072
4495,1078
4495,223
4495,225
4495,2328
4495,404
4495,405
4495,406
4495,411
4496,129
4496,2219
4496,265
4496,767
4497,256
4497,476
4497,52
4498,1119
4498,254
4498,498
4499,1530
4499,188
4499,377
4499,457
4499,648
4499,835
4500,323
4500,324
4500,797
4500,872
4500,949
4501,690
4501,691
4501,725
4501,732
4502,1066
4502,251
4502,408
4502,621
4503,610
4503,68
4503,70
4503,870
4503,995
4504,1019
4504,250
4504,403
4504,612
4504,872
4505,1874
4505,504
4505,505
4505,509
4505,927
4506,1664
4506,202
4506,2308
4506,372
4506,373
4506,725
4507,1154
4507,377
4507,436
4507,651
4508,109
4508,114
4508,247
4508,725
4508,821
4508,835
4509,2046
4509,2048
4509,2050
4509,2053
4509,2130
4509,2132
4509,285
4509,837
4510,109
4510,112
4510,1142
4510,1350
4510,2417
4510,266
4510,267
4510,418
4511,127
4511,1378
4512,1178
4512,336
4512,337
4512,625
4512,773
4513,1303
4513,1418
4513,182
4513,28
4513,310
4513,801
4513,867
4514,210
4514,781
4514,804
4514,818
4515,27
4515,296
4515,31
4515,49
4516,169
4516,172
4517,473
4518,2278
4518,28
4518,297
4518,41
4518,45
4519,784
4519,831
4519,832
4519,833
4520,120
4521,273
4521,571
4522,2384
4522,523
4522,524
4522,526
4522,530
4522,531
4522,534
4523,312
4523,314
4524,12
4525,1231
4525,336
4525,338
4525,773
4526,1165
4526,1453
4526,154
4526,155
4526,162
4526,185
4526,226
4526,227
4526,623
4527,1350
4527,22
4527,2418
4527,25
4527,90
4527,92
4528,291
4528,296
4528,428
4528,801
4529,14
4529,1744
4529,724
4530,804
4530,820
4531,1013
4531,251
4531,409
4531,612
4532,109
4532,115
4532,485
4533,1067
4533,253
4533,408
4533,621
4534,1065
4534,251
4534,409
4534,620
4535,1819
4535,1855
4535,210
4536,286
4536,287
4536,633
4536,634
4536,747
4536,749
4537,651
4537,719
4538,286
4538,287
4538,633
4538,634
4538,717
4538,747
4538,749
4539,348
4539,350
4539,352
4539,353
4540,2403
4540,841
4541,779
4542,246
4542,30
4542,32
4542,33
4542,378
4543,590
4544,1808
4544,527
4544,671
4545,1207
4545,462
4545,522
4545,578
4545,770
4546,1332
4546,485
4546,866
4547,729
4548,238
4548,239
4548,240
4548,418
4549,359
4549,361
4549,362
4549,474
4550,554
4550,643
4550,760
4550,761
4551,1363
4551,1639
4551,2443
4551,370
4551,645
4552,663
4553,474
4553,535
4553,536
4553,539
4553,573
4554,1771
4554,1783
4554,1851
4554,1852
4554,1853
4554,1855
4554,1860
4554,215
4555,17
4555,1988
4555,850
4556,358
4556,472
4557,693
4557,697
4557,848
4558,1984
4558,2039
4558,2041
4558,2274
4558,416
4559,1020
4559,257
4559,612
4559,754
4560,1735
4560,488
4560,856
4561,1166
4561,1448
4561,184
4561,256
4561,577
4561,623
4561,772
4562,308
4562,310
4562,715
4562,800
4563,2047
4563,2048
4563,2049
4563,2052
4563,493
4563,729
4563,862
4564,1814
4564,2400
4564,463
4564,700
4565,486
4565,718
4565,844
4566,1213
4566,581
4566,628
4566,678
4566,679
4566,680
4567,24
4567,292
4567,463
4567,787
4568,543
4568,631
4568,632
4568,686
4568,687
4568,722
4568,733
4568,740
4568,742
4568,746
4568,749
4569,22
4569,266
4569,267
4569,45
4570,275
4570,421
4570,671
4570,678
4571,378
4571,461
4571,724
4572,1232
4572,586
4572,593
4572,597
4573,261
4573,387
4573,389
4573,392
4573,908
4574,1242
4574,587
4574,593
4574,596
4575,320
4575,386
4575,390
4576,122
4576,630
4576,768
4576,769
4577,109
4577,116
4577,1356
4577,2430
4577,266
4577,267
4577,767
4578,1197
4578,1199
4578,337
4578,576
4578,581
4579,461
4579,673
4580,349
4580,350
4580,351
4580,359
4581,1431
4581,182
4581,307
4581,309
4581,720
4582,1038
4582,1421
4582,182
4582,256
4582,616
4582,745
4582,766
4583,1186
4583,336
4583,339
4583,627
4583,724
4583,773
4584,119
4584,1220
4584,136
4584,577
4584,771
4585,1173
4585,223
4585,225
4585,2332
4585,378
4585,574
4585,579
4585,624
4586,126
4586,73
4586,784
4586,820
4587,23
4587,793
4588,197
4588,720
4589,1332
4589,1422
4589,182
4589,1897
4589,307
4589,308
4589,719
4589,866
4590,1109
4590,1346
4590,1421
4590,182
4590,2410
4590,249
4591,1328
4591,1971
4591,2001
4591,2261
4591,867
4592,1182
4592,336
4592,340
4592,345
4592,421
4592,626
4592,773
4593,1175
4593,154
4593,160
4593,162
4593,625
4593,770
4593,835
4594,238
4594,239
4594,240
4594,270
4595,382
4595,458
4595,476
4596,179
4597,218
4597,219
4597,713
4597,726
4598,418
4598,465
4598,852
4599,759
4599,761
4599,79
4600,1
4600,1177
4600,1202
4600,223
4600,225
4600,2324
4600,625
4600,770
4601,382
4601,462
4601,935
4602,1635
4602,200
4602,203
4602,370
4602,766
4603,17
4603,328
4603,781
4604,428
4604,702
4604,725
4604,820
4605,418
4605,787
4605,837
4606,318
4606,457
4606,673
4606,837
4607,1642
4607,370
4607,645
4608,1306
4608,570
4608,866
4609,1117
4609,1523
4609,188
4609,377
4609,63
4610,420
4610,804
4611,2383
4611,522
4611,523
4611,524
4611,525
4611,529
4612,1044
4612,346
4612,616
4612,754
4612,800
4613,247
4613,610
4613,872
4613,998
4614,1070
4614,253
4614,403
4614,408
4614,621
4615,1707
4615,2355
4615,325
4615,35
4615,39
4615,562
4615,563
4615,60
4615,765
4616,1437
4616,183
4616,376
4616,606
4616,797
4616,979
4617,1063
4617,254
4617,620
4617,755
4618,1523
4618,188
4618,323
4618,324
4618,649
4618,933
4619,1093
4619,193
4619,194
4619,198
4619,199
4619,2297
4619,870
4620,119
4620,136
4620,579
4620,771
4621,290
4621,714
4622,120
4622,24
4622,807
4623,2080
4623,2090
4623,398
4624,246
4624,788
4624,808
4624,811
4625,1223
4625,1227
4625,222
4625,224
4625,2312
4625,404
4625,405
4625,406
4625,411
4625,755
4626,192
4626,2281
4626,714
4626,77
4626,870
4626,973
4627,157
4627,163
4627,521
4628,814
4628,817
4629,528
4629,594
4629,600
4629,667
4630,458
4630,826
4630,827
4630,828
4631,1181
4631,234
4631,235
4631,270
4631,377
4631,626
4631,770
4632,1738
4632,2408
4632,459
4632,63
4632,844
4633,1737
4633,2407
4633,830
4633,832
4634,1222
4634,157
4634,158
4634,163
4634,379
4635,10
4635,11
4635,1241
4635,667
4635,801
4636,543
4636,631
4636,632
4636,686
4636,687
4636,722
4636,733
4636,740
4636,742
4636,746
4636,749
4637,473
4637,655
4638,2151
4638,2153
4638,391
4638,450
4639,694
4639,695
4639,696
4640,1181
4640,1476
4640,1485
4640,187
4640,626
4640,770
4640,835
4641,381
4641,711
4642,166
4642,339
4643,1944
4643,1948
4643,512
4643,797
4644,110
4644,116
4644,797
4645,655
4645,673
4646,1461
4646,1469
4646,186
4646,272
4646,275
4646,378
4647,24
4648,784
4649,715
4649,77
4649,872
4649,967
4650,1189
4650,1475
4650,1484
4650,187
4650,375
4650,627
4651,420
4651,804
4651,834
4652,1179
4652,159
4652,162
4652,226
4652,227
4652,256
4652,625
4652,770
4653,1217
4653,2
4653,3
4653,571
4654,428
4654,811
4654,818
4655,1172
4655,1456
4655,184
4655,520
4655,521
4655,528
4655,624
4656,1125
4656,246
4656,766
4656,95
4656,96
4657,1336
4657,1514
4657,188
4657,294
4657,378
4657,654
4658,15
4658,2016
4658,386
4658,390
4659,1187
4659,378
4659,574
4659,579
4659,582
4659,627
4659,771
4660,109
4660,113
4660,2180
4660,2188
4660,605
4660,800
4661,205
4661,662
4662,1
4662,1188
4662,1210
4662,223
4662,225
4662,2325
4662,627
4662,771
4663,117
4663,382
4663,392
4663,462
4663,907
4664,2103
4664,322
4664,66
4665,694
4665,695
4665,696
4666,2095
4666,2100
4666,2104
4666,477
4667,179
4668,1562
4668,1565
4668,310
4668,66
4669,18
4669,713
4670,583
4670,729
4671,28
4671,716
4672,1735
4672,856
4673,706
4674,656
4674,706
4675,17
4675,28
4675,835
4676,587
4676,593
4676,597
4676,653
4676,798
4677,28
4677,309
4677,310
4677,312
4677,314
4678,662
4678,727
4678,729
4678,792
4679,1740
4679,1743
4679,790
4680,1155
4680,1524
4680,17
4680,188
4680,650
4681,1879
4681,1880
4681,1881
4681,2002
4681,307
4681,439
4681,800
4682,1212
4682,522
4682,678
4682,772
4682,799
4683,1768
4683,209
4683,210
4683,212
4683,388
4684,1213
4684,2
4684,572
4684,772
4685,504
4685,718
4685,792
4686,290
4686,291
4686,439
4687,2379
4687,2380
4687,309
4687,493
4687,514
4688,1647
4688,1649
4688,207
4689,217
4689,547
4689,550
4689,640
4690,1216
4690,1263
4690,378
4690,675
4691,2155
4691,2157
4691,333
4691,383
4691,384
4691,391
4692,1334
4692,656
4693,119
4693,2277
4693,237
4693,376
4694,1727
4694,816
4695,2018
4695,2022
4695,2026
4695,333
4695,391
4696,1216
4696,336
4696,339
4696,346
4696,773
4697,1064
4697,258
4697,409
4697,620
4698,74
4699,246
4699,35
4699,39
4699,89
4699,918
4699,94
4700,1070
4700,258
4700,408
4700,621
4701,428
4701,662
4701,716
4702,527
4702,595
4702,651
4703,286
4703,287
4703,633
4703,634
4703,734
4703,747
4703,749
4704,606
4704,648
4704,797
4704,979
4705,1562
4705,1564
4705,1571
4705,1572
4705,377
4705,91
4705,94
4706,1075
4706,1081
4706,253
4706,404
4706,405
4706,406
4706,408
4706,835
4707,377
4707,526
4707,529
4707,530
4707,531
4707,534
4708,705
4709,1002
4709,249
4709,611
4710,1306
4710,428
4710,62
4710,866
4711,120
4711,121
4711,262
4711,263
4711,66
4712,1190
4712,1493
4712,1495
4712,1535
4712,1536
4712,458
4712,627
4713,1
4713,1172
4713,223
4713,225
4713,2323
4713,257
4713,624
4713,771
4714,1126
4714,378
4714,418
4714,66
4715,2177
4715,2185
4715,254
4715,329
4715,418
4715,48
4716,487
4716,729
4717,331
4717,648
4717,836
4717,956
4718,534
4718,535
4718,536
4718,537
4719,1333
4719,780
4720,120
4720,121
4720,2340
4720,2341
4721,1146
4721,327
4721,375
4721,458
4721,651
4722,110
4722,111
4722,266
4722,267
4722,499
4722,718
4722,797
4723,1172
4723,1256
4723,624
4723,66
4724,1209
4724,1976
4724,2266
4724,256
4724,577
4724,669
4724,670
4724,671
4725,2376
4725,424
4725,425
4725,504
4725,509
4725,510
4726,1177
4726,336
4726,338
4726,625
4726,773
4727,376
4727,418
4727,504
4727,840
4727,957
4728,109
4728,112
4728,1156
4728,1429
4728,183
4728,498
4728,767
4729,102
4729,103
4729,104
4729,251
4730,1211
4730,154
4730,162
4730,376
4730,771
4731,1045
4731,257
4731,616
4731,752
4732,714
4732,781
4733,118
4733,122
4733,630
4733,715
4733,745
4734,118
4734,122
4734,2181
4734,2189
4734,630
4734,745
4735,1160
4735,308
4735,377
4735,650
4736,291
4736,439
4736,464
4737,1011
4737,23
4737,254
4737,612
4737,802
4738,1116
4738,249
4738,498
4738,713
4739,1013
4739,382
4739,612
4740,110
4740,111
4740,2399
4740,247
4740,702
4740,801
4740,834
4741,261
4741,386
4741,390
4741,393
4741,909
4742,118
4742,1704
4742,22
4742,46
4742,60
4743,724
4743,755
4744,110
4744,111
4744,1347
4744,2141
4744,2142
4744,2143
4744,2412
4745,122
4745,630
4746,378
4746,763
4746,764
4747,803
4747,804
4747,808
4747,815
4748,24
4748,308
4748,310
4748,715
4748,801
4749,1159
4749,459
4749,650
4750,122
4750,630
4750,745
4750,767
4751,1102
4751,1628
4751,1631
4751,368
4751,369
4751,759
4751,761
4751,790
4752,1
4752,1167
4752,1205
4752,3
4752,623
4752,724
4753,120
4753,121
4753,1710
4753,262
4753,264
4753,60
4754,1065
4754,377
4754,409
4754,620
4755,1148
4755,376
4755,650
4755,786
4756,1195
4756,1199
4756,332
4757,2183
4757,2191
4757,782
4757,784
4757,835
4758,218
4758,374
4758,759
4758,761
4759,285
4759,804
4759,809
4759,844
4760,117
4760,383
4760,384
4760,393
4760,909
4761,23
4761,767
4762,83
4763,1165
4763,1478
4763,1487
4763,187
4763,460
4763,623
4764,117
4764,386
4764,389
4765,1146
4765,257
4765,445
4765,446
4766,1006
4766,2363
4766,249
4766,412
4766,611
4767,1177
4767,119
4767,222
4767,224
4767,2311
4767,572
4767,625
4767,752
4768,1035
4768,1456
4768,184
4768,257
4768,520
4768,528
4768,615
4769,338
4769,575
4769,581
4770,110
4770,112
4770,1318
4770,457
4770,485
4770,866
4771,1852
4771,1853
4771,215
4771,308
4771,919
4772,528
4772,589
4772,600
4773,561
4774,1955
4774,514
4774,515
4774,517
4774,661
4775,1066
4775,2363
4775,253
4775,412
4775,621
4776,322
4776,649
4776,800
4776,954
4777,104
4777,1139
4777,1428
4777,182
4777,249
4777,498
4778,1352
4778,2421
4778,484
4778,95
4778,96
4779,213
4779,388
4779,428
4780,105
4780,308
4781,1020
4781,250
4781,612
4781,797
4781,872
4782,1022
4782,1024
4782,250
4782,403
4782,613
4783,453
4783,610
4783,801
4783,872
4783,997
4784,212
4784,428
4785,780
4785,837
4785,926
4786,217
4786,555
4787,226
4787,227
4787,604
4787,718
4787,77
4788,1
4788,1211
4788,1217
4788,3
4788,457
4789,246
4789,26
4790,1874
4790,2376
4790,504
4790,506
4790,928
4791,1238
4791,4
4791,5
4791,6
4791,8
4792,1059
4792,2364
4792,258
4792,412
4792,415
4792,619
4793,1040
4793,1452
4793,185
4793,3
4793,616
4793,771
4794,1010
4794,1479
4794,1488
4794,1497
4794,1498
4794,187
4794,611
4795,789
4796,1141
4796,1523
4796,188
4796,428
4796,650
4797,1256
4797,1461
4797,1469
4797,186
4797,724
4797,808
4798,1234
4798,339
4798,575
4798,667
4799,82
4799,87
4800,206
4800,207
4800,376
4800,554
4800,782
4801,1370
4801,1388
4801,1710
4801,2298
4801,493
4801,60
4802,706
4803,275
4803,671
4803,678
4803,821
4804,1647
4804,1649
4804,200
4804,201
4804,203
4805,492
4805,566
4805,567
4805,568
4805,721
4806,1386
4806,167
4806,168
4806,173
4807,164
4807,169
4807,572
4807,655
4807,661
4808,1340
4808,655
4808,781
4809,104
4809,1816
4809,581
4809,591
4809,820
4810,12
4810,230
4810,2336
4810,9
4811,28
4811,470
4812,196
4812,2299
4812,247
4812,549
4812,643
4813,12
4813,527
4813,9
4814,143
4814,144
4814,145
4814,146
4814,149
4814,150
4814,873
4814,874
4814,876
4815,660
4815,711
4816,236
4816,238
4816,239
4816,240
4817,2397
4817,66
4817,679
4817,681
4817,683
4817,684
4818,236
4818,238
4818,239
4818,240
4818,450
4819,1356
4819,2430
4819,378
4819,714
4820,417
4820,790
4820,815
4820,818
4821,658
4821,837
4822,127
4822,272
4822,73
4823,309
4823,310
4823,658
4823,661
4823,856
4824,294
4824,664
4825,236
4825,274
4825,276
4825,654
4826,12
4826,7
4826,9
4827,1353
4827,2424
4827,28
4827,47
4827,474
4827,49
4827,756
4828,128
4828,20
4829,1254
4829,803
4830,110
4830,116
4831,285
4831,470
4832,200
4832,203
4832,662
4832,798
4833,2343
4833,294
4833,295
4833,298
4833,62
4834,1882
4834,1894
4834,22
4835,1744
4835,730
4835,850
4836,1814
4836,1898
4836,1901
4836,1948
4836,308
4836,718
4837,1947
4837,1952
4837,1955
4837,511
4837,512
4837,514
4838,297
4838,555
4839,288
4839,545
4839,723
4839,738
4839,739
4839,748
4839,749
4840,319
4840,391
4841,450
4841,664
4842,1333
4842,379
4842,654
4842,705
4843,1204
4843,522
4843,678
4844,320
4844,391
4844,393
4845,1213
4845,2384
4845,337
4845,523
4845,524
4845,525
4845,529
4846,1953
4846,2379
4846,511
4846,713
4846,779
4847,473
4847,709
4848,441
4848,442
4848,725
4849,1204
4849,342
4849,343
4849,347
4850,1704
4850,489
4850,565
4850,60
4851,351
4851,797
4852,1555
4852,190
4853,336
4853,340
4853,376
4853,773
4854,378
4854,653
4855,16
4855,2035
4855,2060
4855,2064
4855,2079
4855,488
4856,210
4856,781
4856,828
4856,829
4857,655
4858,122
4858,1463
4858,1471
4858,186
4858,2129
4858,2131
4859,1122
4859,1639
4859,200
4859,370
4859,765
4860,1554
4860,1561
4860,190
4860,421
4860,628
4860,730
4861,2339
4861,2341
4861,2346
4861,290
4861,295
4862,1332
4862,290
4862,718
4862,867
4863,1814
4863,379
4863,436
4863,462
4863,653
4864,397
4865,14
4865,464
4866,703
4867,656
4868,247
4868,547
4868,640
4869,543
4869,631
4869,632
4869,686
4869,687
4869,722
4869,733
4869,740
4869,742
4869,746
4869,749
4870,2174
4870,327
4870,846
4870,860
4871,693
4871,697
4871,848
4872,217
4872,246
4872,642
4872,720
4873,28
4873,308
4873,312
4873,657
4873,661
4874,1336
4874,378
4874,656
4874,704
4875,1359
4875,2278
4875,2436
4875,41
4875,798
4876,198
4876,201
4876,24
4877,1816
4877,22
4877,307
4877,507
4877,604
4878,1180
4878,377
4878,573
4878,580
4878,626
4878,772
4879,645
4879,801
4880,1309
4880,14
4880,1976
4880,1994
4880,2266
4880,866
4881,1815
4881,248
4881,800
4881,91
4881,94
4882,1189
4882,574
4882,627
4882,668
4882,725
4883,690
4883,691
4883,732
4884,232
4884,420
4885,1356
4885,2430
4885,292
4885,801
4886,1366
4886,218
4886,219
4886,220
4886,2449
4887,1168
4887,379
4887,572
4887,578
4887,582
4887,623
4887,770
4888,1030
4888,1522
4888,188
4888,379
4888,615
4888,840
4889,378
4889,466
4889,779
4890,1187
4890,1544
4890,189
4890,218
4890,219
4890,627
4891,457
4891,462
4891,468
4891,821
4892,1338
4892,1532
4892,188
4892,377
4892,650
4893,1594
4893,1604
4893,1620
4893,364
4893,365
4893,366
4893,367
4893,870
4893,966
4894,2354
4894,325
4894,610
4894,835
4894,996
4895,1000
4895,1476
4895,1485
4895,187
4895,611
4895,799
4896,784
4897,16
4897,2038
4897,2040
4897,2059
4897,2063
4897,374
4897,781
4898,261
4898,460
4898,909
4899,454
4900,118
4900,1705
4900,60
4901,1131
4901,1518
4901,188
4901,318
4901,652
4902,1174
4902,336
4902,337
4902,345
4902,624
4902,773
4903,1107
4903,374
4903,798
4904,1132
4904,22
4904,731
4904,89
4904,94
4905,1020
4905,468
4905,612
4906,1852
4906,1854
4906,215
4906,308
4906,725
4907,2082
4907,2084
4907,2086
4907,2087
4907,2106
4907,81
4908,1377
4908,24
4908,73
4909,1204
4909,17
4909,348
4909,350
4909,351
4909,677
4910,102
4910,103
4910,104
4910,1158
4910,249
4911,266
4911,268
4911,419
4911,45
4911,46
4912,105
4912,468
4912,786
4913,1118
4913,376
4913,439
4913,650
4914,1811
4914,386
4914,390
4915,656
4916,1952
4916,511
4916,797
4917,1347
4917,2411
4917,45
4917,464
4918,350
4918,351
4918,352
4918,798
4919,790
4920,122
4920,1381
4920,272
4920,428
4920,807
4921,1334
4921,656
4921,705
4922,1520
4922,188
4922,376
4922,378
4922,651
4922,798
4923,491
4923,72
4924,1359
4924,211
4924,2435
4924,310
4924,837
4925,1710
4925,262
4925,264
4925,60
4925,767
4926,25
4926,55
4926,673
4926,811
4927,2018
4927,2022
4927,2026
4927,333
4927,391
4928,553
4928,82
4928,87
4929,358
4929,359
4930,63
4930,864
4931,558
4931,658
4932,2277
4932,272
4932,543
4932,544
4933,1439
4933,183
4933,379
4933,458
4933,835
4934,26
4934,470
4934,662
4935,660
4935,663
4936,1312
4936,459
4936,462
4936,866
4937,499
4938,1807
4938,2156
4938,2158
4938,391
4939,155
4939,166
4939,169
4940,476
4940,493
4940,816
4941,310
4941,378
4941,842
4942,664
4942,708
4943,393
4943,768
4943,769
4943,802
4944,1102
4944,296
4944,759
4944,761
4945,11
4946,1819
4946,1851
4946,1855
4946,215
4946,318
4947,449
4947,493
4948,1874
4948,1877
4948,1878
4948,1895
4948,1997
4948,304
4948,305
4948,841
4949,281
4950,1342
4950,656
4951,1
4951,1187
4951,1206
4951,3
4951,627
4951,772
4952,690
4952,691
4952,732
4953,1144
4953,257
4953,498
4953,765
4954,460
4954,606
4954,649
4954,797
4954,979
4955,610
4955,648
4955,800
4955,995
4956,1071
4956,253
4956,621
4957,1874
4957,504
4957,505
4957,509
4957,801
4958,1196
4958,1199
4958,222
4958,224
4958,2316
4958,573
4958,580
4958,582
4958,772
4959,1333
4959,651
4959,674
4960,68
4960,69
4960,70
4961,328
4961,811
4961,838
4962,110
4962,111
4962,246
4962,702
4963,443
4963,444
4963,782
4964,862
4965,1003
4965,104
4965,106
4965,252
4965,611
4965,824
4965,825
4966,246
4966,608
4966,987
4967,122
4967,630
4967,745
4967,803
4967,817
4968,21
4968,388
4968,50
4968,91
4968,93
4969,110
4969,116
4969,247
4969,834
4970,1071
4970,222
4970,224
4970,2320
4970,2364
4970,253
4970,412
4970,621
4971,2362
4971,36
4971,40
4971,407
4971,607
4971,981
4972,1077
4972,1083
4972,2363
4972,250
4972,412
4973,1030
4973,2364
4973,253
4973,412
4973,414
4973,615
4974,2199
4974,289
4974,290
4974,835
4974,871
4975,1073
4975,1079
4975,249
4975,404
4975,405
4975,406
4975,411
4976,1248
4976,2389
4976,578
4976,582
4976,667
4976,771
4977,318
4977,458
4977,605
4977,821
4978,1893
4978,307
4979,1954
4979,1956
4979,24
4979,463
4979,511
4979,779
4980,1117
4980,24
4980,251
4980,731
4980,89
4980,94
4981,153
4981,22
4981,465
4982,377
4982,418
4982,604
4983,1196
4983,1199
4983,378
4983,573
4983,580
4983,582
4983,772
4984,792
4984,860
4985,1220
4985,379
4985,571
4985,580
4985,582
4985,772
4986,1737
4986,2407
4986,458
4986,844
4986,851
4987,1040
4987,2388
4987,379
4987,616
4987,622
4987,652
4987,799
4988,1157
4988,1432
4988,183
4988,377
4988,650
4989,1647
4989,1649
4989,204
4989,768
4989,769
4990,28
4990,307
4990,657
4990,713
4991,1752
4991,826
4991,828
4991,829
4991,871
4992,653
4992,712
4992,718
4992,719
4993,727
4993,807
4994,1256
4994,457
4994,628
4994,66
4995,308
4995,655
4996,1121
4996,1513
4996,188
4996,376
4996,418
4996,652
4997,2081
4997,725
4997,862
4998,1178
4998,1206
4998,1553
4998,190
4998,625
4998,810
4999,527
4999,532
4999,533
4999,534
4999,535
4999,536
4999,572
5000,110
5000,112
5000,247
5000,428
5000,702
5001,1202
5001,352
5001,650
5002,1210
5002,154
5002,155
5002,161
5002,226
5002,227
5002,836
5003,1377
5003,262
5003,263
5003,766
5004,226
5004,227
5004,23
5004,720
5004,77
5005,327
5005,382
5005,458
5005,463
5006,1042
5006,257
5006,616
5006,754
5007,1811
5007,311
5007,661
5008,2383
5008,523
5008,524
5008,526
5008,529
5008,530
5008,573
5009,1727
5009,481
5009,862
5010,1217
5010,154
5010,165
5010,166
5010,172
5011,297
5011,784
5012,341
5012,587
5012,596
5013,195
5013,2304
5013,797
5014,70
5014,768
5014,769
5015,120
5015,22
5015,266
5015,269
5015,442
5016,2082
5016,2084
5016,2086
5016,2088
5016,2106
5016,488
5016,81
5017,397
5018,554
5019,698
5019,699
5019,701
5020,105
5020,2066
5020,830
5021,491
5021,851
5022,288
5022,545
5022,723
5022,735
5022,738
5022,739
5022,748
5022,749
5023,27
5023,29
5023,30
5023,31
5023,33
5024,530
5024,537
5024,586
5025,236
5025,238
5025,239
5025,240
5025,91
5025,94
5026,287
5026,288
5026,450
5026,545
5026,723
5026,739
5026,748
5026,749
5027,421
5027,584
5027,597
5028,127
5028,460
5028,487
5028,73
5029,729
5029,805
5029,806
5030,265
5030,54
5030,768
5030,769
5031,44
5032,1665
5032,1667
5032,1695
5032,459
5032,811
5033,297
5033,298
5034,192
5034,2285
5034,313
5035,288
5035,545
5035,688
5035,689
5035,723
5035,739
5035,748
5035,750
5036,27
5036,31
5036,47
5036,710
5037,167
