class_id,days_mask,start_slot,length_slots,pref
1523,0010000,186,24,0.0
1523,0001000,186,24,0.0
1523,0000100,186,24,0.0
1524,0100000,90,24,0.0
1524,0010000,90,24,0.0
1524,0001000,90,24,0.0
1524,0000100,90,24,0.0
1524,0100000,114,24,0.0
1524,0010000,114,24,0.0
1524,0001000,114,24,0.0
1524,0000100,114,24,0.0
1524,0100000,138,24,0.0
1524,0010000,138,24,0.0
1524,0001000,138,24,0.0
1524,0000100,138,24,0.0
1524,0100000,162,24,0.0
1524,0010000,162,24,0.0
1524,0001000,162,24,0.0
1524,0000100,162,24,0.0
1524,0100000,186,24,0.0
1524,0010000,186,24,0.0
1524,0001000,186,24,0.0
1524,0000100,186,24,0.0
1525,0100000,90,24,0.0
1525,0010000,90,24,0.0
1525,0001000,90,24,0.0
1525,0000100,90,24,0.0
1525,0100000,114,24,0.0
1525,0010000,114,24,0.0
1525,0001000,114,24,0.0
1525,0000100,114,24,0.0
1525,0100000,138,24,0.0
1525,0010000,138,24,0.0
1525,0001000,138,24,0.0
1525,0000100,138,24,0.0
1525,0100000,162,24,0.0
1525,0010000,162,24,0.0
1525,0001000,162,24,0.0
1525,0000100,162,24,0.0
1525,0100000,186,24,0.0
1525,0010000,186,24,0.0
1525,0001000,186,24,0.0
1525,0000100,186,24,0.0
1526,0100000,90,24,0.0
1526,0010000,90,24,0.0
1526,0001000,90,24,0.0
1526,0000100,90,24,0.0
1526,0100000,114,24,0.0
1526,0010000,114,24,0.0
1526,0001000,114,24,0.0
1526,0000100,114,24,0.0
1526,0100000,138,24,0.0
1526,0010000,138,24,0.0
1526,0001000,138,24,0.0
1526,0000100,138,24,0.0
1526,0100000,162,24,0.0
1526,0010000,162,24,0.0
1526,0001000,162,24,0.0
1526,0000100,162,24,0.0
1526,0100000,186,24,0.0
1526,0010000,186,24,0.0
1526,0001000,186,24,0.0
1526,0000100,186,24,0.0
1527,0100000,90,24,0.0
1527,0010000,90,24,0.0
1527,0001000,90,24,0.0
1527,0000100,90,24,0.0
1527,0100000,114,24,0.0
1527,0010000,114,24,0.0
1527,0001000,114,24,0.0
1527,0000100,114,24,0.0
1527,0100000,138,24,0.0
1527,0010000,138,24,0.0
1527,0001000,138,24,0.0
1527,0000100,138,24,0.0
1527,0100000,162,24,0.0
1527,0010000,162,24,0.0
1527,0001000,162,24,0.0
1527,0000100,162,24,0.0
1527,0100000,186,24,0.0
1527,0010000,186,24,0.0
1527,0001000,186,24,0.0
1527,0000100,186,24,0.0
1528,0100000,90,24,0.0
1528,0010000,90,24,0.0
1528,0001000,90,24,0.0
1528,0000100,90,24,0.0
1528,0100000,114,24,0.0
1528,0010000,114,24,0.0
1528,0001000,114,24,0.0
1528,0000100,114,24,0.0
1528,0100000,138,24,0.0
1528,0010000,138,24,0.0
1528,0001000,138,24,0.0
1528,0000100,138,24,0.0
1528,0100000,162,24,0.0
1528,0010000,162,24,0.0
1528,0001000,162,24,0.0
1528,0000100,162,24,0.0
1528,0100000,186,24,0.0
1528,0010000,186,24,0.0
1528,0001000,186,24,0.0
1528,0000100,186,24,0.0
1529,0100000,90,24,0.0
1529,0010000,90,24,0.0
1529,0001000,90,24,0.0
1529,0000100,90,24,0.0
1529,0100000,114,24,0.0
1529,0010000,114,24,0.0
1529,0001000,114,24,0.0
1529,0000100,114,24,0.0
1529,0100000,138,24,0.0
1529,0010000,138,24,0.0
1529,0001000,138,24,0.0
1529,0000100,138,24,0.0
1529,0100000,162,24,0.0
1529,0010000,162,24,0.0
1529,0001000,162,24,0.0
1529,0000100,162,24,0.0
1529,0100000,186,24,0.0
1529,0010000,186,24,0.0
1529,0001000,186,24,0.0
1529,0000100,186,24,0.0
1530,0100000,90,24,0.0
1530,0010000,90,24,0.0
1530,0001000,90,24,0.0
1530,0000100,90,24,0.0
1530,0100000,114,24,0.0
1530,0010000,114,24,0.0
1530,0001000,114,24,0.0
1530,0000100,114,24,0.0
1530,0100000,138,24,0.0
1530,0010000,138,24,0.0
1530,0001000,138,24,0.0
1530,0000100,138,24,0.0
1530,0100000,162,24,0.0
1530,0010000,162,24,0.0
1530,0001000,162,24,0.0
1530,0000100,162,24,0.0
1530,0100000,186,24,0.0
1530,0010000,186,24,0.0
1530,0001000,186,24,0.0
1530,0000100,186,24,0.0
1531,0100000,90,24,0.0
1531,0010000,90,24,0.0
1531,0001000,90,24,0.0
1531,0000100,90,24,0.0
1531,0100000,114,24,0.0
1531,0010000,114,24,0.0
1531,0001000,114,24,0.0
1531,0000100,114,24,0.0
1531,0100000,138,24,0.0
1531,0010000,138,24,0.0
1531,0001000,138,24,0.0
1531,0000100,138,24,0.0
1531,0100000,162,24,0.0
1531,0010000,162,24,0.0
1531,0001000,162,24,0.0
1531,0000100,162,24,0.0
1531,0100000,186,24,0.0
1531,0010000,186,24,0.0
1531,0001000,186,24,0.0
1531,0000100,186,24,0.0
1532,0100000,90,24,0.0
1532,0010000,90,24,0.0
1532,0001000,90,24,0.0
1532,0000100,90,24,0.0
1532,0100000,114,24,0.0
1532,0010000,114,24,0.0
1532,0001000,114,24,0.0
1532,0000100,114,24,0.0
1532,0100000,138,24,0.0
1532,0010000,138,24,0.0
1532,0001000,138,24,0.0
1532,0000100,138,24,0.0
1532,0100000,162,24,0.0
1532,0010000,162,24,0.0
1532,0001000,162,24,0.0
1532,0000100,162,24,0.0
1532,0100000,186,24,0.0
1532,0010000,186,24,0.0
1532,0001000,186,24,0.0
1532,0000100,186,24,0.0
1533,0100000,90,24,0.0
1533,0010000,90,24,0.0
1533,0001000,90,24,0.0
1533,0000100,90,24,0.0
1533,0100000,114,24,0.0
1533,0010000,114,24,0.0
1533,0001000,114,24,0.0
1533,0000100,114,24,0.0
1533,0100000,138,24,0.0
1533,0010000,138,24,0.0
1533,0001000,138,24,0.0
1533,0000100,138,24,0.0
1533,0100000,162,24,0.0
1533,0010000,162,24,0.0
1533,0001000,162,24,0.0
1533,0000100,162,24,0.0
1533,0100000,186,24,0.0
1533,0010000,186,24,0.0
1533,0001000,186,24,0.0
1533,0000100,186,24,0.0
1534,0100000,90,24,0.0
1534,0010000,90,24,0.0
1534,0001000,90,24,0.0
1534,0000100,90,24,0.0
1534,0100000,114,24,0.0
1534,0010000,114,24,0.0
1534,0001000,114,24,0.0
1534,0000100,114,24,0.0
1534,0100000,138,24,0.0
1534,0010000,138,24,0.0
1534,0001000,138,24,0.0
1534,0000100,138,24,0.0
1534,0100000,162,24,0.0
1534,0010000,162,24,0.0
1534,0001000,162,24,0.0
1534,0000100,162,24,0.0
1534,0100000,186,24,0.0
1534,0010000,186,24,0.0
1534,0001000,186,24,0.0
1534,0000100,186,24,0.0
1535,1010000,102,12,0.0
1535,1000100,102,12,0.0
1535,0101000,102,12,-4.0
1535,0010100,102,12,0.0
1535,1010000,114,12,-1.0
1535,1000100,114,12,-1.0
1535,0101000,114,12,-4.0
1535,0010100,114,12,-1.0
1535,1010000,126,12,-1.0
1535,1000100,126,12,-1.0
1535,0101000,126,12,-4.0
1535,0010100,126,12,-1.0
1535,1010000,138,12,-1.0
1535,1000100,138,12,-1.0
1535,0101000,138,12,-4.0
1535,0010100,138,12,-1.0
1535,1010000,150,12,-1.0
1535,1000100,150,12,-1.0
1535,0101000,150,12,-4.0
1535,0010100,150,12,-1.0
1535,1010000,162,12,-4.0
1535,1000100,162,12,-4.0
1535,0101000,162,12,-4.0
1535,0010100,162,12,-4.0
1535,1010000,174,12,-4.0
1535,0101000,174,12,-4.0
1535,1010000,186,12,-4.0
1535,0101000,186,12,-4.0
1535,1010000,198,12,-4.0
1535,1000100,198,12,-4.0
1535,0101000,198,12,-4.0
1535,0010100,198,12,-4.0
1536,0001000,114,24,0.0
1536,0000100,114,24,0.0
1536,0001000,138,24,0.0
1536,0000100,138,24,0.0
1536,0001000,162,24,0.0
1536,0000100,162,24,0.0
1536,0001000,186,24,0.0
1536,0000100,186,24,0.0
1537,0001000,114,24,0.0
1537,0000100,114,24,0.0
1537,0001000,138,24,0.0
1537,0000100,138,24,0.0
1537,0001000,162,24,0.0
1537,0000100,162,24,0.0
1537,0001000,186,24,0.0
1537,0000100,186,24,0.0
1538,1010100,102,12,4.0
1538,1010100,114,12,-1.0
1538,1010100,126,12,-1.0
1538,1010100,138,12,-1.0
1538,1010100,150,12,-1.0
1538,1010100,162,12,-1.0
1538,1010100,198,12,4.0
1538,0101000,108,18,-8.0
1538,0101000,126,18,-8.0
1538,0101000,144,18,-8.0
1538,0101000,162,18,-8.0
1538,0101000,180,18,-8.0
1539,0100000,114,24,0.0
1539,0010000,114,24,0.0
1539,0001000,114,24,0.0
1539,0000100,114,24,0.0
1539,0100000,138,24,0.0
1539,0010000,138,24,0.0
1539,0001000,138,24,0.0
1539,0000100,138,24,0.0
1539,0100000,162,24,0.0
1539,0010000,162,24,0.0
1539,0001000,162,24,0.0
1539,0000100,162,24,0.0
1539,0100000,186,24,0.0
1539,0010000,186,24,0.0
1539,0001000,186,24,0.0
1539,0000100,186,24,0.0
1540,0100000,114,24,0.0
1540,0010000,114,24,0.0
1540,0001000,114,24,0.0
1540,0000100,114,24,0.0
1540,0100000,138,24,0.0
1540,0010000,138,24,0.0
1540,0001000,138,24,0.0
1540,0000100,138,24,0.0
1540,0100000,162,24,0.0
1540,0010000,162,24,0.0
1540,0001000,162,24,0.0
1540,0000100,162,24,0.0
1540,0100000,186,24,0.0
1540,0010000,186,24,0.0
1540,0001000,186,24,0.0
1540,0000100,186,24,0.0
1541,0100000,114,24,0.0
1541,0010000,114,24,0.0
1541,0001000,114,24,0.0
1541,0000100,114,24,0.0
1541,0100000,138,24,0.0
1541,0010000,138,24,0.0
1541,0001000,138,24,0.0
1541,0000100,138,24,0.0
1541,0100000,162,24,0.0
1541,0010000,162,24,0.0
1541,0001000,162,24,0.0
1541,0000100,162,24,0.0
1541,0100000,186,24,0.0
1541,0010000,186,24,0.0
1541,0001000,186,24,0.0
1541,0000100,186,24,0.0
189,1010100,90,12,24.0
189,1010100,102,12,0.0
189,1010100,114,12,0.0
189,1010100,126,12,0.0
189,1010100,138,12,0.0
189,1010100,150,12,0.0
189,1010100,162,12,0.0
189,1010100,174,12,24.0
189,1010100,186,12,24.0
189,1010100,198,12,0.0
189,0101000,90,18,40.0
189,0101000,108,18,0.0
189,0101000,126,18,0.0
189,0101000,144,18,0.0
189,0101000,162,18,0.0
189,0101000,180,18,0.0
189,0101000,198,18,0.0
1542,1000000,114,24,0.0
1542,0100000,114,24,0.0
1542,0010000,114,24,0.0
1542,0001000,114,24,0.0
1542,0000100,114,24,0.0
1542,1000000,138,24,0.0
1542,0100000,138,24,0.0
1542,0010000,138,24,0.0
1542,0001000,138,24,0.0
1542,0000100,138,24,0.0
1542,1000000,162,24,0.0
1542,0100000,162,24,0.0
1542,0010000,162,24,0.0
1542,0001000,162,24,0.0
1542,0000100,162,24,0.0
1542,1000000,186,24,0.0
1542,0100000,186,24,0.0
1542,0010000,186,24,0.0
1542,0001000,186,24,0.0
1542,0000100,186,24,0.0
1543,1000000,114,24,0.0
1543,0100000,114,24,0.0
1543,0010000,114,24,0.0
1543,0001000,114,24,0.0
1543,0000100,114,24,0.0
1543,1000000,138,24,0.0
1543,0100000,138,24,0.0
1543,0010000,138,24,0.0
1543,0001000,138,24,0.0
1543,0000100,138,24,0.0
1543,1000000,162,24,0.0
1543,0100000,162,24,0.0
1543,0010000,162,24,0.0
1543,0001000,162,24,0.0
1543,0000100,162,24,0.0
1543,1000000,186,24,0.0
1543,0100000,186,24,0.0
1543,0010000,186,24,0.0
1543,0001000,186,24,0.0
1543,0000100,186,24,0.0
1544,1000000,114,24,0.0
1544,0100000,114,24,0.0
1544,0010000,114,24,0.0
1544,0001000,114,24,0.0
1544,0000100,114,24,0.0
1544,1000000,138,24,0.0
1544,0100000,138,24,0.0
1544,0010000,138,24,0.0
1544,0001000,138,24,0.0
1544,0000100,138,24,0.0
1544,1000000,162,24,0.0
1544,0100000,162,24,0.0
1544,0010000,162,24,0.0
1544,0001000,162,24,0.0
1544,0000100,162,24,0.0
1544,1000000,186,24,0.0
1544,0100000,186,24,0.0
1544,0010000,186,24,0.0
1544,0001000,186,24,0.0
1544,0000100,186,24,0.0
1545,1010000,102,12,0.0
1545,1000100,102,12,0.0
1545,0101000,102,12,0.0
1545,0010100,102,12,0.0
1545,1010000,114,12,0.0
1545,1000100,114,12,0.0
1545,0101000,114,12,0.0
1545,0010100,114,12,0.0
1545,1010000,126,12,0.0
1545,1000100,126,12,0.0
1545,0101000,126,12,0.0
1545,0010100,126,12,0.0
1545,1010000,138,12,0.0
1545,1000100,138,12,0.0
1545,0101000,138,12,0.0
1545,0010100,138,12,0.0
1545,1010000,150,12,0.0
1545,1000100,150,12,0.0
1545,0101000,150,12,0.0
1545,0010100,150,12,0.0
1545,1010000,162,12,0.0
1545,1000100,162,12,0.0
1545,0101000,162,12,-16.0
1545,0010100,162,12,0.0
1545,1010000,174,12,0.0
1545,0101000,174,12,-16.0
1545,1010000,186,12,0.0
1545,0101000,186,12,-16.0
1545,1010000,198,12,0.0
1545,1000100,198,12,0.0
1545,0101000,198,12,-16.0
1545,0010100,198,12,0.0
1546,1000000,126,12,0.0
1546,1000000,138,12,0.0
1546,1000000,150,12,0.0
1546,1000000,162,12,0.0
1546,1000000,174,12,0.0
1546,1000000,186,12,0.0
1546,1000000,198,12,0.0
1547,1000000,126,12,0.0
1547,1000000,138,12,0.0
1547,1000000,150,12,0.0
1547,1000000,162,12,0.0
1547,1000000,174,12,0.0
1547,1000000,186,12,0.0
1547,1000000,198,12,0.0
1548,1000000,126,12,0.0
1548,1000000,138,12,0.0
1548,1000000,150,12,0.0
1548,1000000,162,12,0.0
1548,1000000,174,12,0.0
1548,1000000,186,12,0.0
1548,1000000,198,12,0.0
1549,1010100,102,12,0.0
1549,1010100,114,12,-8.0
1549,1010100,126,12,-8.0
1549,1010100,138,12,-8.0
1549,1010100,198,12,0.0
1549,0101000,108,18,0.0
1549,0101000,126,18,0.0
1549,0101000,144,18,0.0
1549,0101000,162,18,0.0
1549,0101000,180,18,0.0
1549,0101000,198,18,0.0
1550,1000000,114,24,0.0
1550,0100000,114,24,0.0
1550,0010000,114,24,0.0
1550,0001000,114,24,0.0
1550,0000100,114,24,0.0
1550,1000000,138,24,0.0
1550,0100000,138,24,0.0
1550,0010000,138,24,0.0
1550,0001000,138,24,0.0
1550,0000100,138,24,0.0
1550,1000000,162,24,0.0
1550,0100000,162,24,0.0
1550,0010000,162,24,0.0
1550,0001000,162,24,0.0
1550,0000100,162,24,0.0
1550,1000000,186,24,0.0
1550,0100000,186,24,0.0
1550,0010000,186,24,0.0
1550,0001000,186,24,0.0
1550,0000100,186,24,0.0
1551,1000000,114,24,0.0
1551,0100000,114,24,0.0
1551,0010000,114,24,0.0
1551,0001000,114,24,0.0
1551,0000100,114,24,0.0
1551,1000000,138,24,0.0
1551,0100000,138,24,0.0
1551,0010000,138,24,0.0
1551,0001000,138,24,0.0
1551,0000100,138,24,0.0
1551,1000000,162,24,0.0
1551,0100000,162,24,0.0
1551,0010000,162,24,0.0
1551,0001000,162,24,0.0
1551,0000100,162,24,0.0
1551,1000000,186,24,0.0
1551,0100000,186,24,0.0
1551,0010000,186,24,0.0
1551,0001000,186,24,0.0
1551,0000100,186,24,0.0
190,1010100,90,12,24.0
190,1010100,102,12,0.0
190,1010100,114,12,0.0
190,1010100,126,12,0.0
190,1010100,138,12,0.0
190,1010100,150,12,0.0
190,1010100,162,12,0.0
190,1010100,174,12,24.0
190,1010100,186,12,24.0
190,1010100,198,12,0.0
190,0101000,90,18,40.0
190,0101000,108,18,0.0
190,0101000,126,18,0.0
190,0101000,144,18,0.0
190,0101000,162,18,0.0
190,0101000,180,18,0.0
190,0101000,198,18,0.0
1552,1000000,114,24,0.0
1552,0100000,114,24,0.0
1552,0010000,114,24,0.0
1552,0001000,114,24,0.0
1552,0000100,114,24,0.0
1552,1000000,138,24,0.0
1552,0100000,138,24,0.0
1552,0010000,138,24,0.0
1552,0001000,138,24,0.0
1552,0000100,138,24,0.0
1552,1000000,162,24,0.0
1552,0100000,162,24,0.0
1552,0010000,162,24,0.0
1552,0001000,162,24,0.0
1552,0000100,162,24,0.0
1552,1000000,186,24,0.0
1552,0100000,186,24,0.0
1552,0010000,186,24,0.0
1552,0001000,186,24,0.0
1552,0000100,186,24,0.0
1553,1000000,114,24,0.0
1553,0100000,114,24,0.0
1553,0010000,114,24,0.0
1553,0001000,114,24,0.0
1553,0000100,114,24,0.0
1553,1000000,138,24,0.0
1553,0100000,138,24,0.0
1553,0010000,138,24,0.0
1553,0001000,138,24,0.0
1553,0000100,138,24,0.0
1553,1000000,162,24,0.0
1553,0100000,162,24,0.0
1553,0010000,162,24,0.0
1553,0001000,162,24,0.0
1553,0000100,162,24,0.0
1553,1000000,186,24,0.0
1553,0100000,186,24,0.0
1553,0010000,186,24,0.0
1553,0001000,186,24,0.0
1553,0000100,186,24,0.0
1554,1000000,114,24,0.0
1554,0100000,114,24,0.0
1554,0010000,114,24,0.0
1554,0001000,114,24,0.0
1554,0000100,114,24,0.0
1554,1000000,138,24,0.0
1554,0100000,138,24,0.0
1554,0010000,138,24,0.0
1554,0001000,138,24,0.0
1554,0000100,138,24,0.0
1554,1000000,162,24,0.0
1554,0100000,162,24,0.0
1554,0010000,162,24,0.0
1554,0001000,162,24,0.0
1554,0000100,162,24,0.0
1554,1000000,186,24,0.0
1554,0100000,186,24,0.0
1554,0010000,186,24,0.0
1554,0001000,186,24,0.0
1554,0000100,186,24,0.0
1555,1000000,114,24,0.0
1555,0100000,114,24,0.0
1555,0010000,114,24,0.0
1555,0001000,114,24,0.0
1555,0000100,114,24,0.0
1555,1000000,138,24,0.0
1555,0100000,138,24,0.0
1555,0010000,138,24,0.0
1555,0001000,138,24,0.0
1555,0000100,138,24,0.0
1555,1000000,162,24,0.0
1555,0100000,162,24,0.0
1555,0010000,162,24,0.0
1555,0001000,162,24,0.0
1555,0000100,162,24,0.0
1555,1000000,186,24,0.0
1555,0100000,186,24,0.0
1555,0010000,186,24,0.0
1555,0001000,186,24,0.0
1555,0000100,186,24,0.0
1556,1010100,102,12,4.0
1556,1010100,114,12,-4.0
1556,1010100,126,12,-4.0
1556,1010100,138,12,4.0
1556,1010100,150,12,4.0
1556,1010100,162,12,-4.0
1556,1010100,174,12,4.0
1556,1010100,186,12,4.0
1556,1010100,198,12,1.0
1556,0101000,144,18,8.0
1556,0101000,162,18,-8.0
1556,0101000,180,18,8.0
1556,0101000,198,18,2.0
1557,1000000,114,24,0.0
1557,0100000,114,24,0.0
1557,0010000,114,24,0.0
1557,0001000,114,24,0.0
1557,0000100,114,24,0.0
1557,1000000,138,24,0.0
1557,0100000,138,24,0.0
1557,0010000,138,24,0.0
1557,0001000,138,24,0.0
1557,0000100,138,24,0.0
1557,1000000,162,24,0.0
1557,0100000,162,24,0.0
1557,0010000,162,24,0.0
1557,0001000,162,24,0.0
1557,0000100,162,24,0.0
1557,1000000,186,24,0.0
1557,0100000,186,24,0.0
1557,0010000,186,24,0.0
1557,0001000,186,24,0.0
1557,0000100,186,24,0.0
1558,1000000,114,24,0.0
1558,0100000,114,24,0.0
1558,0010000,114,24,0.0
1558,0001000,114,24,0.0
1558,0000100,114,24,0.0
1558,1000000,138,24,0.0
1558,0100000,138,24,0.0
1558,0010000,138,24,0.0
1558,0001000,138,24,0.0
1558,0000100,138,24,0.0
1558,1000000,162,24,0.0
1558,0100000,162,24,0.0
1558,0010000,162,24,0.0
1558,0001000,162,24,0.0
1558,0000100,162,24,0.0
1558,1000000,186,24,0.0
1558,0100000,186,24,0.0
1558,0010000,186,24,0.0
1558,0001000,186,24,0.0
1558,0000100,186,24,0.0
1559,1010100,102,12,0.0
1559,1010100,114,12,0.0
1559,1010100,126,12,0.0
1559,1010100,138,12,-12.0
1559,1010100,150,12,-12.0
1559,1010100,162,12,0.0
1559,1010100,198,12,-3.0
1559,0101000,108,18,0.0
1559,0101000,126,18,0.0
1559,0101000,144,18,0.0
1559,0101000,162,18,0.0
1559,0101000,180,18,0.0
1559,0101000,198,18,0.0
1560,1010100,102,12,0.0
1560,1010100,114,12,0.0
1560,1010100,126,12,0.0
1560,1010100,138,12,0.0
1560,1010100,150,12,0.0
1560,1010100,162,12,0.0
1560,1010100,198,12,0.0
1560,0101000,108,18,0.0
1560,0101000,126,18,0.0
1560,0101000,144,18,0.0
1560,0101000,162,18,0.0
1560,0101000,180,18,0.0
1560,0101000,198,18,0.0
1561,1000000,102,12,20.0
1561,0100000,102,12,20.0
1561,0010000,102,12,20.0
1561,0001000,102,12,20.0
1561,0000100,102,12,20.0
1561,1000000,114,12,0.0
1561,0100000,114,12,0.0
1561,0010000,114,12,0.0
1561,0001000,114,12,0.0
1561,0000100,114,12,0.0
1561,1000000,126,12,0.0
1561,0100000,126,12,0.0
1561,0010000,126,12,0.0
1561,0001000,126,12,0.0
1561,0000100,126,12,0.0
1561,1000000,138,12,0.0
1561,0100000,138,12,0.0
1561,0010000,138,12,0.0
1561,0001000,138,12,0.0
1561,0000100,138,12,0.0
1561,1000000,150,12,0.0
1561,0100000,150,12,0.0
1561,0010000,150,12,0.0
1561,0001000,150,12,0.0
1561,0000100,150,12,0.0
1561,1000000,162,12,0.0
1561,0100000,162,12,0.0
1561,0010000,162,12,0.0
1561,0001000,162,12,0.0
1561,0000100,162,12,0.0
1561,1000000,174,12,0.0
1561,0100000,174,12,0.0
1561,0010000,174,12,0.0
1561,0001000,174,12,0.0
1561,1000000,186,12,0.0
1561,0100000,186,12,0.0
1561,0010000,186,12,0.0
1561,0001000,186,12,0.0
1561,1000000,198,12,0.0
1561,0100000,198,12,0.0
1561,0010000,198,12,0.0
1561,0001000,198,12,0.0
1561,0000100,198,12,0.0
1562,1010100,102,12,4.0
1562,1010100,114,12,1.0
1562,1010100,126,12,1.0
1562,1010100,138,12,4.0
1562,1010100,150,12,4.0
1562,1010100,162,12,1.0
1562,1010100,198,12,4.0
1562,0101000,108,18,8.0
1562,0101000,126,18,-2.0
1562,0101000,144,18,-8.0
1562,0101000,162,18,-8.0
1562,0101000,180,18,-8.0
1562,0101000,198,18,8.0
1563,1000000,114,24,0.0
1563,0100000,114,24,0.0
1563,0010000,114,24,0.0
1563,0001000,114,24,0.0
1563,0000100,114,24,0.0
1563,1000000,138,24,0.0
1563,0100000,138,24,0.0
1563,0010000,138,24,0.0
1563,0001000,138,24,0.0
1563,0000100,138,24,0.0
1563,1000000,162,24,0.0
1563,0100000,162,24,0.0
1563,0010000,162,24,0.0
1563,0001000,162,24,0.0
1563,0000100,162,24,0.0
1563,1000000,186,24,0.0
1563,0100000,186,24,0.0
1563,0010000,186,24,0.0
1563,0001000,186,24,0.0
1563,0000100,186,24,0.0
1564,1000000,114,24,0.0
1564,0100000,114,24,0.0
1564,0010000,114,24,0.0
1564,0001000,114,24,0.0
1564,0000100,114,24,0.0
1564,1000000,138,24,0.0
1564,0100000,138,24,0.0
1564,0010000,138,24,0.0
1564,0001000,138,24,0.0
1564,0000100,138,24,0.0
1564,1000000,162,24,0.0
1564,0100000,162,24,0.0
1564,0010000,162,24,0.0
1564,0001000,162,24,0.0
1564,0000100,162,24,0.0
1564,1000000,186,24,0.0
1564,0100000,186,24,0.0
1564,0010000,186,24,0.0
1564,0001000,186,24,0.0
1564,0000100,186,24,0.0
1565,1000000,114,24,0.0
1565,0100000,114,24,0.0
1565,0010000,114,24,0.0
1565,0001000,114,24,0.0
1565,0000100,114,24,0.0
1565,1000000,138,24,0.0
1565,0100000,138,24,0.0
1565,0010000,138,24,0.0
1565,0001000,138,24,0.0
1565,0000100,138,24,0.0
1565,1000000,162,24,0.0
1565,0100000,162,24,0.0
1565,0010000,162,24,0.0
1565,0001000,162,24,0.0
1565,0000100,162,24,0.0
1565,1000000,186,24,0.0
1565,0100000,186,24,0.0
1565,0010000,186,24,0.0
1565,0001000,186,24,0.0
1565,0000100,186,24,0.0
1566,1010100,102,12,8.0
1566,1010100,114,12,8.0
1566,1010100,126,12,-2.0
1566,1010100,138,12,0.0
1566,1010100,150,12,0.0
1566,1010100,162,12,-2.0
1566,1010100,198,12,8.0
1566,0101000,108,18,0.0
1566,0101000,126,18,0.0
1566,0101000,144,18,0.0
1566,0101000,162,18,0.0
1566,0101000,180,18,0.0
1566,0101000,198,18,0.0
1567,1000000,114,24,0.0
1567,0100000,114,24,0.0
1567,0010000,114,24,0.0
1567,0001000,114,24,0.0
1567,0000100,114,24,0.0
1567,1000000,138,24,0.0
1567,0100000,138,24,0.0
1567,0010000,138,24,0.0
1567,0001000,138,24,0.0
1567,0000100,138,24,0.0
1567,1000000,162,24,0.0
1567,0100000,162,24,0.0
1567,0010000,162,24,0.0
1567,0001000,162,24,0.0
1567,0000100,162,24,0.0
1567,1000000,186,24,0.0
1567,0100000,186,24,0.0
1567,0010000,186,24,0.0
1567,0001000,186,24,0.0
1567,0000100,186,24,0.0
1568,1000000,114,24,0.0
1568,0100000,114,24,0.0
1568,0010000,114,24,0.0
1568,0001000,114,24,0.0
1568,0000100,114,24,0.0
1568,1000000,138,24,0.0
1568,0100000,138,24,0.0
1568,0010000,138,24,0.0
1568,0001000,138,24,0.0
1568,0000100,138,24,0.0
1568,1000000,162,24,0.0
1568,0100000,162,24,0.0
1568,0010000,162,24,0.0
1568,0001000,162,24,0.0
1568,0000100,162,24,0.0
1568,1000000,186,24,0.0
1568,0100000,186,24,0.0
1568,0010000,186,24,0.0
1568,0001000,186,24,0.0
1568,0000100,186,24,0.0
1569,1010100,102,12,0.0
1569,1010100,114,12,0.0
1569,1010100,126,12,0.0
1569,1010100,138,12,0.0
1569,1010100,150,12,0.0
1569,1010100,162,12,0.0
1569,1010100,198,12,0.0
1569,0101000,108,18,0.0
1569,0101000,126,18,-24.0
1569,0101000,144,18,-24.0
1569,0101000,162,18,0.0
1569,0101000,180,18,0.0
1569,0101000,198,18,0.0
1570,1000000,102,12,0.0
1570,0100000,102,12,0.0
1570,0010000,102,12,0.0
1570,0001000,102,12,0.0
1570,0000100,102,12,0.0
1570,1000000,114,12,0.0
1570,0100000,114,12,0.0
1570,0010000,114,12,0.0
1570,0001000,114,12,0.0
1570,0000100,114,12,0.0
1570,1000000,126,12,0.0
1570,0100000,126,12,0.0
1570,0010000,126,12,0.0
1570,0001000,126,12,0.0
1570,0000100,126,12,0.0
1570,1000000,138,12,0.0
1570,0100000,138,12,0.0
1570,0010000,138,12,0.0
1570,0001000,138,12,0.0
1570,0000100,138,12,0.0
1570,1000000,150,12,0.0
1570,0100000,150,12,0.0
1570,0010000,150,12,0.0
1570,0001000,150,12,0.0
1570,0000100,150,12,0.0
1570,1000000,162,12,0.0
1570,0100000,162,12,0.0
1570,0010000,162,12,0.0
1570,0001000,162,12,0.0
1570,0000100,162,12,0.0
1570,1000000,174,12,0.0
1570,0100000,174,12,0.0
1570,0010000,174,12,0.0
1570,0001000,174,12,0.0
1570,0000100,174,12,0.0
1570,1000000,186,12,0.0
1570,0100000,186,12,0.0
1570,0010000,186,12,0.0
1570,0001000,186,12,0.0
1570,0000100,186,12,0.0
1570,1000000,198,12,0.0
1570,0100000,198,12,0.0
1570,0010000,198,12,0.0
1570,0001000,198,12,0.0
1570,0000100,198,12,0.0
1571,1000000,102,12,4.0
1571,0100000,102,12,4.0
1571,0010000,102,12,4.0
1571,0001000,102,12,4.0
1571,0000100,102,12,4.0
1571,1000000,114,12,-4.0
1571,0100000,114,12,-4.0
1571,0010000,114,12,-4.0
1571,0000100,114,12,-4.0
1571,1000000,126,12,-4.0
1571,0100000,126,12,-4.0
1571,0010000,126,12,-4.0
1571,0000100,126,12,-4.0
1571,1000000,138,12,4.0
